interaction_id,chain_id,protein_name,organism,num_residues
4537,8v2z_B,"Actin, gamma-enteric smooth muscle",Homo sapiens,376
4537,8v2z_D,"Actin, gamma-enteric smooth muscle",Homo sapiens,376
4538,8iai_1,Adducin 1,Sus scrofa,744
4538,8iai_K,"Actin, cytoplasmic 1",Sus scrofa,375
4539,8iai_3,Beta-adducin,Sus scrofa,724
4539,8iai_K,"Actin, cytoplasmic 1",Sus scrofa,375
454,8f8t_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
454,8f8t_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
4540,8iai_9,Adducin 1,Sus scrofa,744
4540,8iai_K,"Actin, cytoplasmic 1",Sus scrofa,375
4543,8efi_F,"Actin, alpha cardiac muscle 1",Sus scrofa,377
4543,8efi_M,Myosin-7,Homo sapiens,1935
4548,8efi_F,"Actin, alpha cardiac muscle 1",Sus scrofa,377
4548,8efi_O,Tropomyosin alpha-1 chain,Homo sapiens,284
455,8f8t_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
455,8f8t_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
4552,6c1d_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
4552,6c1d_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
4553,8uxw_B,Actin-related protein 2,Schizosaccharomyces pombe,390
4553,8uxw_I,"Actin, alpha skeletal muscle",Gallus gallus,377
4555,6u96_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
4555,6u96_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
4556,6u96_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
4556,6u96_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
4557,8v2z_A,"Actin, gamma-enteric smooth muscle",Homo sapiens,376
4557,8v2z_B,"Actin, gamma-enteric smooth muscle",Homo sapiens,376
4558,8v2z_A,"Actin, gamma-enteric smooth muscle",Homo sapiens,376
4558,8v2z_C,"Actin, gamma-enteric smooth muscle",Homo sapiens,376
4559,8iai_3,Beta-adducin,Sus scrofa,724
4559,8iai_J,"Actin, cytoplasmic 1",Sus scrofa,375
456,8f8t_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
456,8f8t_T,Tropomodulin-1,Homo sapiens,359
4562,8iai_J,"Actin, cytoplasmic 1",Sus scrofa,375
4562,8iai_K,"Actin, cytoplasmic 1",Sus scrofa,375
4563,8iai_J,"Actin, cytoplasmic 1",Sus scrofa,375
4563,8iai_T,Spectrin beta chain,Sus scrofa,2148
4566,8efi_E,"Actin, alpha cardiac muscle 1",Sus scrofa,377
4566,8efi_F,"Actin, alpha cardiac muscle 1",Sus scrofa,377
4567,6c1d_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
4567,6c1d_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
4568,6c1d_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
4568,6c1d_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
4569,8uxw_A,Actin-related protein 3,Schizosaccharomyces pombe,427
4569,8uxw_H,"Actin, alpha skeletal muscle",Gallus gallus,377
457,6vau_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
457,6vau_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
4570,8uxw_B,Actin-related protein 2,Schizosaccharomyces pombe,390
4570,8uxw_H,"Actin, alpha skeletal muscle",Gallus gallus,377
4571,8uxw_H,"Actin, alpha skeletal muscle",Gallus gallus,377
4571,8uxw_I,"Actin, alpha skeletal muscle",Gallus gallus,377
4572,6u96_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
4572,6u96_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
4573,6u96_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
4573,6u96_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
4575,8iai_1,Adducin 1,Sus scrofa,744
4575,8iai_I,"Actin, cytoplasmic 1",Sus scrofa,375
4576,8iai_7,Dematin actin binding protein,Sus scrofa,405
4576,8iai_I,"Actin, cytoplasmic 1",Sus scrofa,375
4579,8iai_I,"Actin, cytoplasmic 1",Sus scrofa,375
4579,8iai_J,"Actin, cytoplasmic 1",Sus scrofa,375
458,6vau_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
458,6vau_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
4580,8iai_I,"Actin, cytoplasmic 1",Sus scrofa,375
4580,8iai_K,"Actin, cytoplasmic 1",Sus scrofa,375
4581,8iai_I,"Actin, cytoplasmic 1",Sus scrofa,375
4581,8iai_S,Spectrin beta chain,Sus scrofa,2148
4583,8efi_D,"Actin, alpha cardiac muscle 1",Sus scrofa,377
4583,8efi_E,"Actin, alpha cardiac muscle 1",Sus scrofa,377
4584,8efi_D,"Actin, alpha cardiac muscle 1",Sus scrofa,377
4584,8efi_F,"Actin, alpha cardiac muscle 1",Sus scrofa,377
4585,6c1d_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
4585,6c1d_P,Unconventional myosin-Ib,Rattus norvegicus,729
4587,6c1d_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
4587,6c1d_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
4588,6c1d_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
4588,6c1d_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
4591,8c4e_H,"Actin, alpha skeletal muscle",Gallus gallus,377
4591,8c4e_L,Cell invasion protein SipA,Salmonella,261
462,9gob_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
462,9gob_F,Inositol-trisphosphate 3-kinase A,Rattus norvegicus,43
463,9gob_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
463,9gob_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
464,9gob_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
464,9gob_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
465,9gob_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
465,9gob_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
466,9gob_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
466,9gob_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,374
468,8f8t_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
468,8f8t_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
469,8f8t_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
469,8f8t_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
47,9ug2_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,370
47,9ug2_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,370
470,8f8t_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
470,8f8t_T,Tropomodulin-1,Homo sapiens,359
473,8ib2_5,Dematin actin binding protein,Sus scrofa,405
473,8ib2_E,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
476,8ib2_E,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
476,8ib2_F,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
48,8iai_6,Dematin actin binding protein,Sus scrofa,405
48,8iai_F,"Actin, cytoplasmic 1",Sus scrofa,375
480,8f8t_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
480,8f8t_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
481,8f8t_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
481,8f8t_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
482,8f8t_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
482,8f8t_T,Tropomodulin-1,Homo sapiens,359
485,8ib2_5,Dematin actin binding protein,Sus scrofa,405
485,8ib2_D,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
488,8ib2_D,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
488,8ib2_E,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
489,8ib2_D,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
489,8ib2_F,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
498,8ib2_C,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
498,8ib2_D,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
499,8ib2_C,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
499,8ib2_E,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
5,8iai_H,"Actin, cytoplasmic 1",Sus scrofa,375
5,8iai_J,"Actin, cytoplasmic 1",Sus scrofa,375
501,3tpq_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
501,3tpq_M,MAL,Mus musculus,117
506,8f8s_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
506,8f8s_G,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
51,8iai_F,"Actin, cytoplasmic 1",Sus scrofa,375
51,8iai_G,"Actin, cytoplasmic 1",Sus scrofa,375
510,8ib2_B,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
510,8ib2_C,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
511,8ib2_B,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
511,8ib2_D,"Actin, cytoplasmic 1, N-terminally processed",Sus scrofa,375
515,3tpq_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
515,3tpq_M,MAL,Mus musculus,117
517,3tpq_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
517,3tpq_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
52,8iai_F,"Actin, cytoplasmic 1",Sus scrofa,375
52,8iai_H,"Actin, cytoplasmic 1",Sus scrofa,375
520,8f8s_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
520,8f8s_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
521,8f8s_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
521,8f8s_G,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
524,8ord_D,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
524,8ord_E,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
529,3tpq_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
529,3tpq_M,MAL,Mus musculus,117
53,8iai_F,"Actin, cytoplasmic 1",Sus scrofa,375
53,8iai_P,Spectrin beta chain,Sus scrofa,2148
530,3tpq_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
530,3tpq_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
533,8f8s_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
533,8f8s_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
534,8f8s_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
534,8f8s_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
538,8ord_C,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
538,8ord_D,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
54,8iai_F,"Actin, cytoplasmic 1",Sus scrofa,375
54,8iai_R,Spectrin beta chain,Sus scrofa,2148
541,7ztc_G,"actin, cytoplasmic 1",Homo sapiens,375
541,7ztc_H,"actin, cytoplasmic 1",Homo sapiens,375
545,3tpq_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
545,3tpq_M,MAL,Mus musculus,117
546,3tpq_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
546,3tpq_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
549,8f8s_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
549,8f8s_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
550,8f8s_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
550,8f8s_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
553,8ord_B,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
553,8ord_C,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
556,7ztc_F,"actin, cytoplasmic 1",Homo sapiens,375
556,7ztc_G,"actin, cytoplasmic 1",Homo sapiens,375
557,7ztc_F,"actin, cytoplasmic 1",Homo sapiens,375
557,7ztc_H,"actin, cytoplasmic 1",Homo sapiens,375
561,3tpq_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
561,3tpq_M,MAL,Mus musculus,117
563,8f8s_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
563,8f8s_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
564,8f8s_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
564,8f8s_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
566,8ord_A,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
566,8ord_B,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
567,8ord_A,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
567,8ord_C,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
568,8ord_A,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
568,8ord_D,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
569,8ord_A,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
569,8ord_E,"Actin, alpha 1b, skeletal muscle",Danio rerio,377
572,7ztc_E,"actin, cytoplasmic 1",Homo sapiens,375
572,7ztc_F,"actin, cytoplasmic 1",Homo sapiens,375
573,7ztc_E,"actin, cytoplasmic 1",Homo sapiens,375
573,7ztc_G,"actin, cytoplasmic 1",Homo sapiens,375
577,8f8s_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
577,8f8s_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
578,8f8s_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
578,8f8s_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
583,7ztc_D,"actin, cytoplasmic 1",Homo sapiens,375
583,7ztc_E,"actin, cytoplasmic 1",Homo sapiens,375
584,7ztc_D,"actin, cytoplasmic 1",Homo sapiens,375
584,7ztc_F,"actin, cytoplasmic 1",Homo sapiens,375
595,7ztc_C,"actin, cytoplasmic 1",Homo sapiens,375
595,7ztc_D,"actin, cytoplasmic 1",Homo sapiens,375
596,7ztc_C,"actin, cytoplasmic 1",Homo sapiens,375
596,7ztc_E,"actin, cytoplasmic 1",Homo sapiens,375
6,8iai_H,"Actin, cytoplasmic 1",Sus scrofa,375
6,8iai_R,Spectrin beta chain,Sus scrofa,2148
60,5jlf_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
60,5jlf_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
603,8f8r_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
603,8f8r_G,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
606,7ztc_B,"actin, cytoplasmic 1",Homo sapiens,375
606,7ztc_C,"actin, cytoplasmic 1",Homo sapiens,375
607,7ztc_B,"actin, cytoplasmic 1",Homo sapiens,375
607,7ztc_D,"actin, cytoplasmic 1",Homo sapiens,375
612,8f8r_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
612,8f8r_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
613,8f8r_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
613,8f8r_G,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
615,7ztc_A,"actin, cytoplasmic 1",Homo sapiens,375
615,7ztc_B,"actin, cytoplasmic 1",Homo sapiens,375
616,7ztc_A,"actin, cytoplasmic 1",Homo sapiens,375
616,7ztc_C,"actin, cytoplasmic 1",Homo sapiens,375
622,8f8r_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
622,8f8r_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
623,8f8r_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
623,8f8r_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
63,8c4e_E,"Actin, alpha skeletal muscle",Gallus gallus,377
63,8c4e_F,"Actin, alpha skeletal muscle",Gallus gallus,377
635,8f8r_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
635,8f8r_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
636,8f8r_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
636,8f8r_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
64,8c4e_E,"Actin, alpha skeletal muscle",Gallus gallus,377
64,8c4e_G,"Actin, alpha skeletal muscle",Gallus gallus,377
644,8f8r_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
644,8f8r_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
645,8f8r_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
645,8f8r_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
65,8c4e_E,"Actin, alpha skeletal muscle",Gallus gallus,377
65,8c4e_K,Cell invasion protein SipA,Salmonella,261
653,8f8r_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
653,8f8r_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
654,8f8r_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
654,8f8r_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
66,8c4e_E,"Actin, alpha skeletal muscle",Gallus gallus,377
66,8c4e_L,Cell invasion protein SipA,Salmonella,261
660,7pdz_N,"Actin, cytoplasmic 1",Bos taurus,375
660,7pdz_O,"Actin, cytoplasmic 1",Bos taurus,375
663,9az6_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
663,9az6_L,Talin-1,Mus musculus,246
666,8f8q_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
666,8f8q_G,F-actin-capping protein subunit alpha-1,Homo sapiens,286
667,8f8q_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
667,8f8q_H,F-actin-capping protein subunit beta,Homo sapiens,276
675,7pdz_L,"Actin, cytoplasmic 1",Bos taurus,375
675,7pdz_N,"Actin, cytoplasmic 1",Bos taurus,375
676,7pdz_L,"Actin, cytoplasmic 1",Bos taurus,375
676,7pdz_O,"Actin, cytoplasmic 1",Bos taurus,375
679,9az6_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
679,9az6_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
68,9ug2_B,Gelsolin,Homo sapiens,348
68,9ug2_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,370
680,9az6_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
680,9az6_J,Talin-1,Mus musculus,246
683,8f8q_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
683,8f8q_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
684,8f8q_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
684,8f8q_G,F-actin-capping protein subunit alpha-1,Homo sapiens,286
685,8f8q_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
685,8f8q_H,F-actin-capping protein subunit beta,Homo sapiens,276
693,7pdz_K,"Actin, cytoplasmic 1",Bos taurus,375
693,7pdz_L,"Actin, cytoplasmic 1",Bos taurus,375
694,7pdz_K,"Actin, cytoplasmic 1",Bos taurus,375
694,7pdz_N,"Actin, cytoplasmic 1",Bos taurus,375
697,9az6_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
697,9az6_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
698,9az6_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
698,9az6_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
699,9az6_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
699,9az6_H,Talin-1,Mus musculus,246
7,8iai_H,"Actin, cytoplasmic 1",Sus scrofa,375
7,8iai_T,Spectrin beta chain,Sus scrofa,2148
70,9ug2_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,370
70,9ug2_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,370
700,9az6_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
700,9az6_L,Talin-1,Mus musculus,246
701,9az6_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
701,9az6_M,Talin-1,Mus musculus,246
704,8f8q_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
704,8f8q_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
705,8f8q_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
705,8f8q_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
71,9ug2_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,370
71,9ug2_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,370
711,7pdz_E,Isoform 2 of F-actin-capping protein subunit beta,Mus musculus,272
711,7pdz_J,"Actin, cytoplasmic 1",Bos taurus,375
712,7pdz_F,F-actin-capping protein subunit alpha-1,Mus musculus,286
712,7pdz_J,"Actin, cytoplasmic 1",Bos taurus,375
714,7pdz_J,"Actin, cytoplasmic 1",Bos taurus,375
714,7pdz_K,"Actin, cytoplasmic 1",Bos taurus,375
715,7pdz_J,"Actin, cytoplasmic 1",Bos taurus,375
715,7pdz_L,"Actin, cytoplasmic 1",Bos taurus,375
717,9az6_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
717,9az6_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
718,9az6_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
718,9az6_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
719,9az6_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
719,9az6_F,Talin-1,Mus musculus,246
72,8iai_5,Dematin actin binding protein,Sus scrofa,405
72,8iai_E,"Actin, cytoplasmic 1",Sus scrofa,375
720,9az6_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
720,9az6_J,Talin-1,Mus musculus,246
721,9az6_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
721,9az6_K,Talin-1,Mus musculus,246
724,8f8q_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
724,8f8q_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
725,8f8q_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
725,8f8q_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
729,7pdz_E,Isoform 2 of F-actin-capping protein subunit beta,Mus musculus,272
729,7pdz_I,"Actin, cytoplasmic 1",Bos taurus,375
73,8iai_6,Dematin actin binding protein,Sus scrofa,405
73,8iai_E,"Actin, cytoplasmic 1",Sus scrofa,375
730,7pdz_F,F-actin-capping protein subunit alpha-1,Mus musculus,286
730,7pdz_I,"Actin, cytoplasmic 1",Bos taurus,375
731,7pdz_I,"Actin, cytoplasmic 1",Bos taurus,375
731,7pdz_J,"Actin, cytoplasmic 1",Bos taurus,375
732,7pdz_I,"Actin, cytoplasmic 1",Bos taurus,375
732,7pdz_K,"Actin, cytoplasmic 1",Bos taurus,375
733,9az6_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
733,9az6_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
734,9az6_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
734,9az6_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
735,9az6_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
735,9az6_H,Talin-1,Mus musculus,246
736,9az6_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
736,9az6_I,Talin-1,Mus musculus,246
738,8f8q_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
738,8f8q_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
739,8f8q_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
739,8f8q_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
752,8f8q_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
752,8f8q_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
753,8f8q_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
753,8f8q_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
757,9go5_C,Actin,Saccharomyces cerevisiae,375
757,9go5_D,Actin,Saccharomyces cerevisiae,375
76,8iai_E,"Actin, cytoplasmic 1",Sus scrofa,375
76,8iai_F,"Actin, cytoplasmic 1",Sus scrofa,375
765,9dva_D,"Actin, alpha skeletal muscle",Gallus gallus,375
765,9dva_E,"Actin, alpha skeletal muscle",Gallus gallus,375
77,8iai_E,"Actin, cytoplasmic 1",Sus scrofa,375
77,8iai_G,"Actin, cytoplasmic 1",Sus scrofa,375
772,9go5_B,Actin,Saccharomyces cerevisiae,375
772,9go5_C,Actin,Saccharomyces cerevisiae,375
773,9go5_B,Actin,Saccharomyces cerevisiae,375
773,9go5_E,Actin,Saccharomyces cerevisiae,375
777,9dva_C,"Actin, alpha skeletal muscle",Gallus gallus,375
777,9dva_E,"Actin, alpha skeletal muscle",Gallus gallus,375
778,9dva_C,"Actin, alpha skeletal muscle",Gallus gallus,375
778,9dva_F,Catenin alpha-1,Mus musculus,906
78,8iai_E,"Actin, cytoplasmic 1",Sus scrofa,375
78,8iai_O,Spectrin beta chain,Sus scrofa,2148
783,8f8p_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
783,8f8p_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
786,9go5_A,Actin,Saccharomyces cerevisiae,375
786,9go5_B,Actin,Saccharomyces cerevisiae,375
787,9go5_A,Actin,Saccharomyces cerevisiae,375
787,9go5_C,Actin,Saccharomyces cerevisiae,375
788,9go5_A,Actin,Saccharomyces cerevisiae,375
788,9go5_D,Actin,Saccharomyces cerevisiae,375
789,9go5_A,Actin,Saccharomyces cerevisiae,375
